   2.96516	  -6.79614	   4.00000
   3.04985	  -6.40486	   4.00000
   3.06918	  -5.99941	   4.00000
   3.08045	  -5.63358	   4.00000
   3.11652	  -5.21138	   4.00000
   3.10074	  -4.78049	   4.00000
   3.13230	  -4.43108	   4.00000
   3.14615	  -4.00020	   4.00000
   3.13133	  -3.61504	   4.00000
   3.12940	  -3.21861	   4.00000
   3.14164	  -2.76937	   4.00000
   3.18447	  -2.40321	   4.00000
   3.16064	  -1.97394	   4.00000
   3.22859	  -1.60360	   4.00000
   3.19542	  -1.14953	   4.00000
   3.20669	  -0.75181	   4.00000
   3.22569	  -0.34733	   4.00000
   3.26723	   0.07679	   4.00000
   3.21506	   0.49029	   4.00000
   3.24405	   0.90668	   4.00000
   3.27303	   1.32018	   4.00000
   3.28237	   1.74302	   4.00000
   3.25918	   2.15684	   4.00000
   3.28623	   2.55488	   4.00000
   3.31554	   2.99962	   4.00000
   3.33100	   3.47366	   4.00000
   3.29461	   3.75738	   4.00000
   3.30878	   4.25880	   4.00000
   3.35386	   4.66264	   4.00000
   3.35869	   5.11157	   4.00000
   3.23374	   5.54763	   4.00000
   3.32617	   5.93505	   4.00000
   3.34678	   6.38527	   4.00000
   3.33873	   6.77656	   4.00000
   3.40668	   7.24772	   4.00000
   3.35869	   7.67798	   4.00000
   3.35418	   8.08796	   4.00000
   3.37157	   8.53594	   4.00000
   3.38220	   8.93110	   4.00000
   3.37544	   9.39036	   4.00000
   3.38929	  -9.91643	   4.00000
   3.40732	  -9.51452	   4.00000
   3.40217	  -9.03595	   4.00000
   3.38768	  -8.65723	   4.00000
   3.42117	  -8.22633	   4.00000
   3.40281	  -7.70043	   4.00000
   3.40474	  -7.34426	   4.00000
   3.41505	  -6.89469	   4.00000
   3.42761	  -6.48376	   4.00000
   3.45144	  -6.02292	   4.00000
   3.42246	  -5.58237	   4.00000
   3.44242	  -5.15406	   4.00000
   3.43759	  -4.67293	   4.00000
   3.44049	  -4.29550	   4.00000
   3.43405	  -3.79892	   4.00000
   3.42954	  -3.38221	   4.00000
   3.46432	  -2.96388	   4.00000
   3.48236	  -2.47696	   4.00000
   3.43534	  -2.08247	   4.00000
   3.43695	  -1.58782	   4.00000
   3.45981	  -1.17625	   4.00000
   3.49331	  -0.72830	   4.00000
   3.46497	  -0.24911	   4.00000
   3.44661	   0.17888	   4.00000
   3.47334	   0.63359	   4.00000
   3.45820	   1.05901	   4.00000
   3.49041	   1.48281	   4.00000
   3.46690	   1.91112	   4.00000
   3.47881	   2.40416	   4.00000
   3.50587	   2.82507	   4.00000
   3.53034	   3.28172	   4.00000
   3.47656	   3.73774	   4.00000
   3.49009	   4.15704	   4.00000
   3.48107	   4.60307	   4.00000
   3.42890	   5.07261	   4.00000
   3.48300	   5.50061	   4.00000
   3.48364	   5.96951	   4.00000
   3.52422	   6.42134	   4.00000
   3.48558	   6.85192	   4.00000
   3.49942	   7.27864	   4.00000
   3.52809	   7.76172	   4.00000
   3.51778	   8.21581	   4.00000
   3.54000	   8.68956	   4.00000
   3.50265	   9.09310	   4.00000
   3.53549	   9.54623	   4.00000
   3.51231	  -9.75992	   4.00000
   3.54290	  -9.30937	   4.00000
   3.51875	  -8.85046	   4.00000
   3.55836	  -8.41151	   4.00000
   3.54226	  -7.95098	   4.00000
   3.49073	  -7.53652	   4.00000
   3.53195	  -7.04927	   4.00000
   3.54065	  -6.56942	   4.00000
   3.51553	  -6.18620	   4.00000
   3.54354	  -5.69058	   4.00000
   3.53002	  -5.24584	   4.00000
   3.54515	  -4.81205	   4.00000
   3.52809	  -4.33190	   4.00000
   3.54387	  -3.87879	   4.00000
   3.54290	  -3.44533	   4.00000
   3.54741	  -3.00703	   4.00000
   3.51263	  -2.51271	   4.00000
   3.53743	  -2.04994	   4.00000
   3.56126	  -1.60521	   4.00000
   3.54870	  -1.18237	   4.00000
   3.55417	  -0.72830	   4.00000
   3.52390	  -0.25974	   4.00000
   3.54870	   0.26035	   4.00000
   3.53936	   0.63134	   4.00000
   3.46561	   1.11182	   4.00000
   3.54515	   1.54528	   4.00000
   3.56931	   2.01031	   4.00000
   3.56738	   2.48500	   4.00000
   3.49459	   2.91138	   4.00000
   3.55482	   3.40120	   4.00000
   3.57575	   3.81631	   4.00000
   3.55192	   4.27072	   4.00000
   3.53421	   4.77568	   4.00000
   3.55095	   5.19756	   4.00000
   3.58863	   5.65744	   4.00000
   3.57285	   6.11797	   4.00000
   3.54838	   6.54340	   4.00000
   3.53227	   7.04000	   4.00000
   3.57253	   7.47928	   4.00000
   3.58316	   7.94497	   4.00000
   3.51488	   8.37877	   4.00000
   3.55224	   8.81419	   4.00000
   3.56061	   9.29374	   4.00000
   3.55836	  -0.62879	   4.00000
   3.55739	  -9.55864	   4.00000
   3.55804	  -9.10455	   4.00000
   3.59958	  -8.61182	   4.00000
   3.63146	  -8.15870	   4.00000
   3.54515	  -7.72266	   4.00000
   3.57446	  -7.23637	   4.00000
   3.55353	  -6.82158	   4.00000
   3.61600	  -6.34883	   4.00000
   3.58058	  -5.80844	   4.00000
   3.56609	  -5.43939	   4.00000
   3.57382	  -4.96728	   4.00000
   3.55675	  -4.53510	   4.00000
   3.58766	  -4.04915	   4.00000
   3.57833	  -3.54033	   4.00000
   3.57156	  -3.16483	   4.00000
   3.59797	  -2.66857	   4.00000
   3.56802	  -2.23125	   4.00000
   3.57607	  -1.77653	   4.00000
   3.59507	  -1.29058	   4.00000
   3.58219	  -0.86162	   4.00000
   3.56061	  -0.42333	   4.00000
   3.59443	   0.05811	   4.00000
   3.58734	   0.53827	   4.00000
   3.60087	   1.00201	   4.00000
   3.57865	   1.43805	   4.00000
   3.60795	   1.91016	   4.00000
   3.56287	   2.35457	   4.00000
   3.58960	   2.75229	   4.00000
   3.59443	   3.23503	   4.00000
   3.62309	   3.69040	   4.00000
   3.57446	   4.14802	   4.00000
   3.57221	   4.57795	   4.00000
   3.58927	   5.05618	   4.00000
   3.58509	   5.51156	   4.00000
   3.49975	   5.96886	   4.00000
   3.59185	   6.46256	   4.00000
   3.59604	   6.87479	   4.00000
   3.60022	   7.34949	   4.00000
   3.55127	   7.82259	   4.00000
   3.58734	   8.26026	   4.00000
   3.60151	   8.76267	   0.00000
   3.58638	   9.18488	   0.00000
   3.45015	   9.61966	   0.00000
   3.40442	  -9.67812	   0.00000
   3.31908	  -9.26847	   0.00000
   3.23310	  -8.81825	   0.00000
   3.18157	  -8.43470	   0.00000
   3.05791	  -8.04985	   0.00000
   3.00316	  -7.66855	   0.00000
   2.91460	  -7.26020	   0.00000
   2.84729	  -6.88309	   0.00000
   2.76871	  -6.53883	   0.00000
   2.70688	  -6.18072	   0.00000
   2.65793	  -5.85449	   0.00000
   2.56840	  -5.50412	   0.00000
   2.49369	  -5.15760	   0.00000
   2.40449	  -4.87034	   0.00000
   2.37776	  -4.55829	   0.00000
   2.31270	  -4.24688	   0.00000
   2.26375	  -3.94674	   0.00000
   2.22897	  -3.68396	   0.00000
   2.16746	  -3.40378	   0.00000
   2.07858	  -3.14197	   0.00000
   2.06055	  -2.86695	   0.00000
   1.98648	  -2.59450	   0.00000
   1.93592	  -2.29598	   0.00000
   1.89244	  -2.09052	   0.00000
   1.82707	  -1.83772	   0.00000
   1.76910	  -1.60746	   0.00000
   1.74978	  -1.39041	   0.00000
   1.67539	  -1.13954	   0.00000
   1.65864	  -0.94664	   0.00000
   1.60551	  -0.73506	   0.00000
   1.59101	  -0.52896	   0.00000
   1.52983	  -0.32865	   0.00000
   1.49634	  -0.12641	   0.00000
   1.47444	   0.06294	   0.00000
   1.37460	   0.25101	   0.00000
   1.38781	   0.44037	   0.00000
   1.32952	   0.61749	   0.00000
   1.29893	   0.81200	   0.00000
   1.26318	   0.95563	   0.00000
   1.23742	   1.13597	   0.00000
   1.18975	   1.26479	   0.00000
   1.17108	   1.44352	   0.00000
   1.13501	   1.59842	   0.00000
   1.11279	   1.72724	   0.00000
   1.07704	   1.87505	   0.00000
   1.04387	   2.02255	   0.00000
   1.02745	   2.16038	   0.00000
   1.01296	   2.30143	   0.00000
   0.96755	   2.43250	   0.00000
   0.94984	   2.55649	   0.00000
   0.93084	   2.67049	   0.00000
   0.90733	   2.79609	   0.00000
   0.87512	   2.99060	   0.00000
   0.86450	   3.02796	   0.00000
   0.82778	   3.14518	   0.00000
   0.82650	   3.24501	   0.00000
   0.79236	   3.35000	   0.00000
   0.76853	   3.48139	   0.00000
   0.76466	   3.56061	   0.00000
   0.71797	   3.66560	   0.00000
   0.66805	   3.77026	   0.00000
   0.67514	   3.85109	   0.00000
   0.65549	   3.93611	   0.00000
   0.60300	   4.02468	   0.00000
   0.61170	   4.10132	   0.00000
   0.59237	   4.19343	   0.00000
   0.60203	   4.26299	   0.00000
   0.56017	   4.36347	   0.00000
   0.54729	   4.42143	   0.00000
   0.52442	   4.49550	   0.00000
   0.53183	   4.56410	   0.00000
   0.50059	   4.64429	   0.00000
   0.48868	   4.70773	   0.00000
   0.46871	   4.77826	   0.00000
   0.45583	   4.84267	   0.00000
   0.44971	   4.89902	   0.00000
   0.42717	   4.96987	   0.00000
   0.40849	   5.03589	   0.00000
   0.41139	   5.08259	   0.00000
   0.40366	   5.15537	   0.00000
   0.39142	   5.13025	   0.00000
   0.37918	   5.25360	   0.00000
   0.37693	   5.31446	   0.00000
   0.35825	   5.36052	   0.00000
   0.33410	   5.41526	   0.00000
   0.33410	   5.45198	   0.00000
   0.33571	   5.50383	   0.00000
   0.30029	   5.56147	   0.00000
   0.29578	   5.58756	   0.00000
   0.28064	   5.61783	   0.00000
   0.26615	   5.66292	   0.00000
   0.25906	   5.71380	   0.00000
   0.26357	   5.73860	   0.00000
   0.23910	   5.76823	   0.00000
   0.22815	   5.79753	   0.00000
   0.23878	   5.84294	   0.00000
   0.21140	   5.86162	   0.00000
   0.19981	   5.89866	   0.00000
   0.20045	   5.91895	   0.00000
   0.19723	   5.95276	   0.00000
   0.18757	   5.98335	   0.00000
   0.17372	   6.00397	   0.00000
   0.15569	   6.04841	   0.00000
   0.14635	   6.06387	   0.00000
   0.14925	   6.08126	   0.00000
   0.12832	   6.11990	   0.00000
   0.13476	   6.13633	   0.00000
   0.10900	   6.15404	   0.00000
   0.11737	   6.17304	   0.00000
   0.09547	   6.20686	   0.00000
   0.08935	   6.18786	   0.00000
   0.08967	   6.21620	   0.00000
   0.06520	   6.23906	   0.00000
   0.07679	   6.23906	   0.00000
   0.06616	   6.26740	   0.00000
   0.06198	   6.27771	   0.00000
   0.04749	   6.29961	   0.00000
   0.05876	   6.29123	   0.00000
   0.05232	   6.31539	   0.00000
   0.05683	   6.32440	   0.00000
   0.03783	   6.33890	   0.00000
   0.03428	   6.33439	   0.00000
   0.02849	   6.33890	   0.00000
   0.04072	   6.35113	   0.00000
   0.02945	   6.35532	   0.00000
   0.02720	   6.35146	   0.00000
   0.03010	   6.34985	   0.00000
   0.06005	   6.34373	   0.00000
   0.03847	   6.35661	   0.00000
   0.03203	   6.36047	   0.00000
   0.03621	   6.35146	   0.00000
   0.05779	   6.34791	   0.00000
   0.03396	   6.35146	   0.00000
   0.03010	   6.34663	   0.00000
   0.03332	   6.36305	   0.00000
   0.02816	   6.35049	   0.00000
   0.03138	   6.35693	   0.00000
   0.05425	   6.34727	   0.00000
   0.03203	   6.34373	   0.00000
   0.02430	   6.36305	   0.00000
   0.03042	   6.35178	   0.00000
   0.02881	   6.35371	   0.00000
   0.02688	   6.36273	   0.00000
   0.02784	   6.34502	   0.00000
   0.04781	   6.35081	   0.00000
   0.02784	   6.35017	   0.00000
   0.03815	   6.36434	   0.00000
   0.03396	   6.36369	   0.00000
   0.02752	   6.35629	   0.00000
   0.04716	   6.35146	   0.00000
   0.03267	   6.34147	   0.00000
   0.04684	   6.34985	   0.00000
   0.02366	   6.36080	   0.00000
   0.04974	   6.34791	   0.00000
   0.03396	   6.36530	   0.00000
   0.03235	   6.36144	   0.00000
   0.02977	   6.34630	   0.00000
   0.02849	   6.35886	   0.00000
   0.03010	   6.34920	   0.00000
   0.04459	   6.34920	   0.00000
   0.02784	   6.34985	   0.00000
   0.03686	   6.34759	   0.00000
   0.02366	   6.34920	   0.00000
   0.03557	   6.36015	   0.00000
   0.04201	   6.34759	   0.00000
   0.02366	   6.36176	   0.00000
   0.03557	   6.34276	   0.00000
   0.04040	   6.35113	   0.00000
   0.03686	   6.36659	   0.00000
   0.04620	   6.34212	   0.00000
   0.02752	   6.35242	   0.00000
   0.02913	   6.34308	   0.00000
   0.03879	   6.35017	   0.00000
   0.02849	   6.35629	   0.00000
   0.02720	   6.35661	   0.00000
   0.02913	   6.34920	   0.00000
   0.04137	   6.35017	   0.00000
   0.02623	   6.35017	   0.00000
   0.05296	   6.34630	   0.00000
   0.04974	   6.35146	   0.00000
   0.03364	   6.34630	   0.00000
   0.02945	   6.34791	   0.00000
   0.04845	   6.35274	   0.00000
   0.03138	   6.34856	   0.00000
   0.05264	   6.34630	   0.00000
   0.03654	   6.36563	   0.00000
   0.04845	   6.34663	   0.00000
   0.03815	   6.35500	   0.00000
   0.03460	   6.34952	   0.00000
   0.04459	   6.34985	   0.00000
   0.03396	   6.35693	   0.00000
   0.05489	   6.34888	   0.00000
   0.02430	   6.35435	   0.00000
   0.04974	   6.35049	   0.00000
   0.03171	   6.34663	   0.00000
   0.02720	   6.34952	   0.00000
   0.03654	   6.34534	   0.00000
   0.03171	   6.35468	   0.00000
   0.03010	   6.37207	   0.00000
   0.03203	   6.34469	   0.00000
   0.03460	   6.35661	   0.00000
   0.05199	   6.34695	   0.00000
   0.03396	   6.34920	   0.00000
   0.02398	   6.34502	   0.00000
   0.04877	   6.35210	   0.00000
   0.03171	   6.35242	   0.00000
   0.03332	   6.36466	   0.00000
   0.03525	   6.34373	   0.00000
   0.03010	   6.34469	   0.00000
   0.02816	   6.34759	   0.00000
   0.03396	   6.34695	   0.00000
   0.02752	   6.35629	   0.00000
   0.03267	   6.36434	   0.00000
   0.02849	   6.34759	   0.00000
   0.05006	   6.34856	   0.00000
   0.03042	   6.36273	   0.00000
   0.05360	   6.34695	   0.00000
   0.04394	   6.34534	   0.00000
   0.02945	   6.34534	   0.00000
   0.02752	   6.35113	   0.00000
   0.03235	   6.35178	   0.00000
   0.02462	   6.36305	   0.00000
   0.02655	   6.34824	   0.00000
   0.02945	   6.36176	   0.00000
   0.02462	   6.35919	   0.00000
   0.03106	   6.34308	   0.00000
   0.03847	   6.35371	   0.00000
   0.04910	   6.35178	   0.00000
   0.02849	   6.34405	   0.00000
   0.02816	   6.35951	   0.00000
   0.03783	   6.35468	   0.00000
   0.05650	   6.34663	   0.00000
   0.04620	   6.35049	   0.00000
   0.03332	   6.34985	   0.00000
   0.02752	   6.35435	   0.00000
   0.05006	   6.35242	   0.00000
   0.04394	   6.34920	   0.00000
   0.02816	   6.34630	   0.00000
   0.03235	   6.34727	   0.00000
   0.03847	   6.34727	   0.00000
   0.03332	   6.34952	   0.00000
   0.04459	   6.34502	   0.00000
   0.02720	   6.34856	   0.00000
   0.04620	   6.34727	   0.00000
   0.03815	   6.35435	   0.00000
   0.02849	   6.34437	   0.00000
   0.03557	   6.35790	   0.00000
   0.03106	   6.35371	   4.00000
   0.04169	   6.36112	   4.00000
   0.03364	   6.36208	   4.00000
  -0.04558	   6.39525	   4.00000
  -0.05879	   6.40781	   4.00000
   0.18854	   6.45548	   4.00000
   0.31639	   6.51796	   4.00000
   0.46130	   6.58462	   4.00000
   0.49061	   6.65611	   4.00000
   0.63681	   6.73534	   4.00000
   0.68190	   6.82294	   4.00000
   0.76305	   6.93501	   4.00000
   0.83777	   7.01810	   4.00000
   0.87867	   7.14531	   4.00000
   0.93889	   7.27316	   4.00000
   1.01553	   7.41680	   4.00000
   1.04355	   7.55303	   4.00000
   1.13694	   7.70149	   4.00000
   1.16560	   7.84288	   4.00000
   1.25159	   8.00648	   4.00000
   1.30955	   8.17491	   4.00000
   1.36945	   8.34882	   4.00000
   1.44094	   8.54399	   4.00000
   1.50535	   8.73787	   4.00000
   1.53756	   8.94076	   4.00000
   1.58812	   9.14141	   4.00000
   1.62547	   9.32723	   4.00000
   1.66347	   9.55912	   4.00000
   1.70276	   9.77361	   4.00000
   1.76427	  -9.74156	   4.00000
   1.83126	  -9.50936	   4.00000
   1.85444	  -9.28779	   4.00000
   1.91338	  -9.01760	   4.00000
   1.94365	  -8.79474	   4.00000
   1.97553	  -8.52873	   4.00000
   2.00709	  -8.28849	   4.00000
   2.07117	  -8.01829	   4.00000
   2.07440	  -7.72298	   4.00000
   2.13333	  -7.47597	   4.00000
   2.08567	  -7.18356	   4.00000
   2.20450	  -6.90467	   4.00000
   2.22769	  -6.62288	   4.00000
   2.27470	  -6.33852	   4.00000
   2.29177	  -6.03999	   4.00000
   2.32108	  -5.73180	   4.00000
   2.28436	  -5.43617	   4.00000
   2.37840	  -5.13023	   4.00000
   2.39933	  -4.83556	   4.00000
   2.44538	  -4.50934	   4.00000
   2.46857	  -4.19857	   4.00000
   2.50367	  -3.88781	   4.00000
   2.49401	  -3.55868	   4.00000
   2.52461	  -3.24244	   4.00000
   2.56808	  -2.91686	   4.00000
   2.59900	  -2.57422	   4.00000
   2.62702	  -2.23447	   4.00000
   2.63024	  -1.89826	   4.00000
   2.64505	  -1.54531	   4.00000
   2.68241	  -1.21039	   4.00000
   2.72846	  -0.84198	   4.00000
   2.71107	  -0.51833	   4.00000
   2.68530	  -0.16667	   4.00000
   2.75873	   0.20722	   4.00000
   2.80414	   0.54439	   4.00000
   2.81026	   0.90153	   4.00000
   2.82765	   1.26221	   4.00000
   2.82765	   1.64286	   4.00000
   2.86597	   2.00097	   4.00000
   2.86855	   2.36552	   4.00000
   2.87499	   2.73168	   4.00000
   2.91299	   3.09848	   4.00000
   2.89367	   3.48687	   4.00000
   2.93263	   3.85625	   4.00000
   2.94294	   4.21694	   4.00000
   2.94519	   4.61144	   4.00000
   2.97965	   4.98566	   4.00000
   3.01282	   5.37919	   4.00000
   2.98062	   5.76307	   4.00000
   3.02313	   6.13665	   4.00000
   3.05823	   6.53374	   4.00000
   3.05919	   6.91182	   4.00000
   3.05630	   7.32920	   4.00000
   3.06950	   7.70343	   4.00000
   3.06274	   8.09537	   4.00000
   3.06886	   8.49343	   4.00000
   3.12875	   8.88891	   4.00000
   3.08464	   9.28537	   4.00000
   3.13455	   9.68311	   4.00000
   3.12425	  -9.65783	   4.00000
   3.11104	  -9.25688	   4.00000
   3.15226	  -8.87074	   4.00000
   3.20443	  -8.50877	   4.00000
   3.20572	  -8.06531	   4.00000
   3.08914	  -7.64247	   4.00000
   3.17835	  -7.18130	   4.00000
   3.20701	  -6.82738	   4.00000
   3.19960	  -6.39552	   4.00000
   3.22021	  -5.99490	   4.00000
   3.26079	  -5.58817	   4.00000
   3.25661	  -5.11735	   4.00000
   3.26562	  -4.72768	   4.00000
   3.30620	  -4.32578	   4.00000
   3.25403	  -3.91743	   4.00000
   3.27271	  -3.49685	   4.00000
   3.30749	  -3.03344	   4.00000
   3.31554	  -2.63927	   4.00000
   3.25371	  -2.21804	   4.00000
   3.30427	  -1.81872	   4.00000
   3.33712	  -1.38010	   4.00000
   3.31651	  -0.95695	   4.00000
   3.34903	  -0.52510	   4.00000
   3.32810	  -0.10033	   4.00000
   3.35708	   0.32927	   4.00000
   3.36385	   0.77046	   4.00000
   3.37093	   1.19652	   4.00000
   3.34871	   1.61291	   4.00000
   3.36835	   2.02963	   4.00000
   3.37963	   2.48435	   4.00000
   3.28817	   2.91846	   4.00000
   3.36320	   3.37286	   4.00000
   3.39830	   3.76575	   4.00000
   3.39090	   4.18602	   4.00000
   3.31393	   4.61627	   4.00000
   3.38639	   5.05361	   4.00000
   3.39347	   5.53829	   4.00000
   3.39315	   5.92925	   4.00000
   3.40700	   6.36788	   4.00000
   3.41312	   6.79202	   4.00000
   3.40603	   7.24837	   4.00000
   3.44371	   7.73531	   4.00000
   3.47881	   8.12983	   4.00000
   3.42085	   8.55655	   4.00000
   3.43212	   8.99616	   4.00000
   3.42825	   9.42224	   4.00000
   3.34968	  -9.86233	   4.00000
   3.44758	  -9.44109	   4.00000
   3.43341	  -8.99763	   4.00000
   3.45466	  -8.55836	   4.00000
   3.44049	  -8.14614	   4.00000
   3.44532	  -7.66469	   4.00000
   3.47398	  -7.22542	   4.00000
   3.47109	  -6.79872	   4.00000
   3.38220	  -6.35430	   4.00000
   3.46529	  -5.91214	   4.00000
   3.48042	  -5.47610	   4.00000
   3.47366	  -5.03619	   4.00000
   3.39508	  -4.56151	   4.00000
   3.46819	  -4.12933	   4.00000
   3.49717	  -3.67848	   4.00000
   3.50780	  -3.19059	   4.00000
   3.47559	  -2.79288	   4.00000
   3.47366	  -2.33140	   4.00000
   3.49653	  -1.91211	   4.00000
   3.53260	  -1.44226	   4.00000
   3.48300	  -0.99978	   4.00000
   3.48042	  -0.55118	   4.00000
   3.53324	  -0.09550	   4.00000
   3.48976	   0.33185	   4.00000
   3.52970	   0.78205	   4.00000
   3.52100	   1.24998	   4.00000
   3.53098	   1.70856	   4.00000
   3.53517	   2.13913	   4.00000
   3.48912	   2.59191	   4.00000
   3.50458	   3.04180	   4.00000
   3.51263	   3.49620	   4.00000
   3.51617	   3.94159	   4.00000
   3.51649	   4.37635	   4.00000
   3.51392	   4.84138	   4.00000
   3.55160	   5.29611	   4.00000
   3.55385	   5.83586	   4.00000
   3.49395	   6.18270	   4.00000
   3.50361	   6.62584	   4.00000
   3.52809	   7.07575	   4.00000
   3.50587	   7.55560	   4.00000
   3.56190	   7.99585	   4.00000
   3.55192	   8.45929	   4.00000
   3.55449	   8.89535	   4.00000
   3.51810	   9.34495	   4.00000
   3.51037	  -7.61928	   4.00000
   3.54709	  -9.50969	   4.00000
   3.59056	  -9.04368	   4.00000
   3.58670	  -8.60473	   4.00000
   3.53904	  -8.14260	   4.00000
   3.54451	  -7.69560	   4.00000
   3.56061	  -7.21576	   4.00000
   3.44629	  -6.79002	   4.00000
   3.53002	  -6.31888	   4.00000
   3.55836	  -5.88155	   4.00000
   3.56673	  -5.42135	   4.00000
   3.54773	  -4.96470	   4.00000
   3.54966	  -4.50515	   4.00000
   3.57092	  -4.04367	   4.00000
   3.54032	  -3.61601	   4.00000
   3.53131	  -3.13198	   4.00000
   3.54129	  -2.69305	   4.00000
   3.55965	  -2.21676	   4.00000
   3.55127	  -1.76880	   4.00000
   3.55739	  -1.30410	   4.00000
   3.54580	  -0.86710	   4.00000
   3.56963	  -0.39113	   4.00000
   3.59411	   0.05167	   4.00000
   3.53968	   0.53924	   4.00000
   3.57156	   0.96562	   4.00000
   3.55288	   1.43676	   4.00000
   3.59700	   1.87409	   4.00000
   3.55031	   2.32913	   4.00000
   3.57575	   2.82056	   4.00000
   3.59507	   3.23857	   4.00000
   3.60892	   3.70263	   4.00000
   3.56222	   4.15575	   4.00000
   3.54902	   4.62174	   4.00000
   3.57510	   5.07035	   4.00000
   3.40024	   5.54183	   4.00000
   3.56480	   5.99076	   4.00000
   3.57092	   6.44904	   4.00000
   3.57156	   6.89121	   4.00000
   3.55095	   7.41905	   4.00000
   3.56963	   7.80616	   4.00000
   3.59121	   8.27797	   4.00000
   3.50039	   8.73078	   4.00000
   3.53871	   9.20904	   4.00000
   3.57800	   9.65638	   4.00000
   3.58477	  -9.64462	   4.00000
   3.58187	  -9.17830	   4.00000
   3.56126	  -8.75996	   4.00000
   3.55095	  -8.29332	   4.00000
   3.57768	  -7.77612	   4.00000
   3.58444	  -7.37839	   4.00000
   3.55578	  -6.92367	   4.00000
   3.59733	  -6.46927	   4.00000
   3.60505	  -5.98556	   4.00000
   3.62921	  -5.52730	   4.00000
   3.57253	  -5.08836	   4.00000
   3.56544	  -4.61239	   4.00000
   3.57575	  -4.18440	   4.00000
   3.49814	  -3.69297	   4.00000
   3.56995	  -3.24953	   4.00000
   3.58927	  -2.79513	   4.00000
   3.57414	  -2.30660	   4.00000
   3.61117	  -1.87153	   4.00000
   3.59572	  -1.39556	   4.00000
   3.57961	  -0.93827	   4.00000
   3.60441	  -0.48999	   4.00000
   3.59958	  -0.00372	   4.00000
   3.56705	   0.43007	   4.00000
   3.59282	   0.88929	   4.00000
   3.61053	   1.36237	   4.00000
   3.56061	   1.80163	   4.00000
   3.56287	   2.27825	   4.00000
   3.57124	   2.71236	   4.00000
   3.56834	   3.20315	   0.00000
   3.55288	   3.69490	   0.00000
   3.48880	   4.09456	   0.00000
   3.42117	   4.53415	   0.00000
   3.30008	   4.93606	   0.00000
   3.26337	   5.38242	   0.00000
   3.14131	   5.78530	   0.00000
   3.07497	   6.18399	   0.00000
   2.96967	   6.58043	   0.00000
   2.94294	   6.94081	   0.00000
   2.81766	   7.32985	   0.00000
